BOLETANUM,ARTICULO,CANTIDAD,COSTO,FECHAENTRA,FECHAVENTA,VALORVENTA,INTERESES,VENDIDO,COMPRADO,GRAMOS,IVA,NUMFAC
 30188,ANILLO PD.P.BLANCAS.MATERIAL BLACO ORO BAJO,,200000,2012-08-14,,,,False,False,4.1,,
 30192,TRES ANILLOS PD.P.CIRCONES.,,400000,2012-08-14,,,,False,False,6.2,,
 30195,CADENA CON DIJE PLATA,,20000,2012-08-14,,,,False,False,31.3,,
 30200,PULSERA SOLA (CHINESCA),,750000,2012-08-14,,,,False,False,12.5,,
 30204,ANILLO PD.P.CIRCON,,60000,2012-08-14,,,,False,False,1.0,,
 30205,PULSERA SOLA (SEGURO AVERIADO),,700000,2012-08-14,,,,False,False,10.2,,
 30224,UN PAR DE CANDONGAS.USADAS SUMIDA,,140000,2012-08-14,,,,False,False,3.0,,
 30231,CUATRO ANILLOS PD.P.CIRCONES USADOS 5%,,1300000,2012-08-14,,,,False,False,20.3,,
 30234,UN PAR DE ARETES INCOMPLETO,,20000,2012-08-14,,,,False,False,1.0,,
 30250,ANILLO PD.P.NEGRA USADO,,40000,2012-08-14,,,,False,False,1.1,,
 30268,ARGOLLA LISA (ELIANA),,170000,2012-08-14,,,,False,False,2.8,,
 30277,RELOJ PD EDOX TABLERO BLANCO.MANILLA EN CUERO.MICA RAYADA,,50000,2012-08-14,2013-03-18,50000,40000,True,False,0.0,,
 30288,ANILLO PD.CADENA CON DIJE INCOMPLETA PLATA,,15000,2012-08-14,,,,False,False,10.9,,
 30293,RELOJ PH CASIO EDIFICE.TABLERO NEGRO MANILLA METALICA EN CAJA USADO,,80000,2012-08-14,,,,False,False,0.0,,
 30311,ANILLO PD.P.CIRCON,,350000,2012-08-14,,,,False,False,5.3,,
 30314,ANILLO PD.P.CIRCONES  (SELLO 15),,60000,2012-08-14,,,,False,False,2.1,,
 30322,ANILLO PD.P.CIRCONES USADO RAYADO,,130000,2012-08-14,,,,False,False,3.1,,
 30329,UN PAR DE ARETES P.VERDES USADOS,,90000,2012-08-14,,,,False,False,1.9,,
 30336,DOS CADENAS.TRES DIJES.PULSERA.DOS ANILLOS.TRES ARGOLLAS USADAS,,2500000,2012-08-14,,,,False,False,37.4,,
 30342,ANILLO PD.P.MORADA (DE GRADO),,150000,2012-08-14,,,,False,False,5.4,,
 30369,"DOS ANILLOS PARA DAMA, PIEDRAS VERIAS, FALTAN PIEDRAS.",,600000,2012-08-14,,,,False,False,9.4,,
 30372,RELOJ PH CITIZEN TABLERO AMARILLO.MANILLA METALICA USADO,,40000,2012-08-14,2013-01-05,40000,10000,True,False,0.0,,
 30379,ARGOLLA DOS OROS,,200000,2012-08-14,,,,False,False,4.3,,
 30386,DOS ANILLOS PD.P.CIRCONES.DIJE,,130000,2012-08-14,,,,False,False,3.3,,
 30431,RELOJ PH GUESS TABLERO NEGRO MICA RAYADA.MANILLA METALICA,,50000,2012-08-14,2012-09-15,50000,30000,True,False,0.0,,
 30442,ANILLO PD.FILIGRANA (RAYADO),,110000,2012-08-14,,,,False,False,4.3,,
 30460,TELEVISOR SAMSUNG MD-LN32D400E1 CONTROL CABLE USADO,,300000,2012-08-14,2012-08-25,300000,200000,True,False,0.0,,
 30467,ARGOLLA,,300000,2012-08-14,,,,False,False,5.0,,
 30482,ARO SOLO SUMIDO,,550000,2012-08-14,,,,False,False,9.0,,
 30483,RELOJ PH AUTOMATIC SANDOZ TABLERO AMARILLO MANILLA EN CUERO,,50000,2012-08-14,2013-03-20,50000,0,True,False,0.0,,
 30487,CADENA SOLA ROTA MANCHADA,,150000,2012-08-14,,,,False,False,2.8,,
 30496,CADENA CON 2 DIJES P.CIRCONES.FALTA PIEDRA,,500000,2012-08-14,,,,False,False,8.0,,
 30506,ANILLO PD.P.CIRCONES RAYADO,,300000,2012-08-14,,,,False,False,6.7,,
 30516,ARGOLLA GRAFILADA (LUZ DEICY RAMOS),,250000,2012-08-14,,,,False,False,5.0,,
 30525,UN PAR DE ARETES ORO BAJO,,80000,2012-08-14,,,,False,False,2.9,,
 30526,CADENA CON DIJE,,90000,2012-08-14,,,,False,False,2.4,,
 30528,CADENA SOLA,,350000,2012-08-14,,,,False,False,5.6,,
 30531,ANILLO PD.P CIRCONES,,80000,2012-08-14,,,,False,False,1.2,,
 30532,TALADRO BLACK DECKER MD-TM500-B3 CON LLAVE USADO EN ESTUCHE,,30000,2012-08-14,2012-10-03,30000,10000,True,False,0.0,,
 30534,CADENA.PULSERA.TOBILLERA USADOS,,300000,2012-08-14,,,,False,False,5.5,,
 30541,CADENA CON 2 DIJES.ANILLO PD.P.VERDE (LAMINADOS) ROTA,,150000,2012-08-14,,,,False,False,2.9,,
 30544,CADENA SOLA,,170000,2012-08-14,,,,False,False,2.8,,
 30549,CADENA CON DIJE P.VARIAS.EN 14K USADA,,500000,2012-08-14,,,,False,False,10.8,,
 30563,CADENA CON 2 DIJES.ARETES 1 PAR LAMINADOS.CINCO ANILLOS PD.P.CIRCONES  5%,,800000,2012-08-14,,,,False,False,16.2,,
 30580,DOS ARGOLLAS.DOS ANILLOS PD.P.VARIAS ORO BAJO,,100000,2012-08-14,,,,False,False,6.9,,
 30596,RELOJ PD ORINET TABLERO NEGRO.MANILLA METALICA USADO,,30000,2012-08-14,2012-10-16,30000,40000,True,False,0.0,,
 30597,ANILLO PD.FALTA PIEDRA,,60000,2012-08-14,,,,False,False,1.0,,
 30630,CADENA CON DIJE,,250000,2012-08-14,,,,False,False,4.4,,
 30635,ANILLO PD.(TRES OROS) RAYADO,,180000,2012-08-14,,,,False,False,3.6,,
 30641,TALADRO BAUKER MD-ID900 SIN LLAVE USADO,,25000,2012-08-14,2012-09-08,25000,15000,True,False,0.0,,
 30654,ANILLO PD.P.CIRCONES TORCIDO,,100000,2012-08-14,,,,False,False,2.4,,
 30657,TRES CADENAS.DIJES 6.DOS PULSERAS.CUATRO ANILLOS.UN ARETE P.CIRCONES.,,3000000,2012-08-14,,,,False,False,51.2,,
 30667,CADENA CON DIJE,,200000,2012-08-14,,,,False,False,4.2,,
 30693,ANILLO PD.P.ALEJANDRA,,200000,2012-08-14,,,,False,False,3.7,,
 30708,RELOJ PH CASIO TABLERO GRIS. MD-MTP-1093 USADO,,20000,2012-08-14,2012-10-08,20000,20000,True,False,0.0,,
 30721,ARGOLLA (HENRY),,320000,2012-08-14,,,,False,False,5.3,,
 30723,RELOJ PH PHILIPPE AMIEL MANILLA EN CUERO USADO,,20000,2012-08-14,2012-11-23,20000,40000,True,False,0.0,,
 30724,DOS RELOJAS PD.TABLERO BLANCO.AMARILLO USADOS,,80000,2012-08-14,,,,False,False,0.0,,
 30726,ARGOLLA P.CIRCONES.,,300000,2012-08-14,,,,False,False,4.9,,
 30737,RELOJ PH DIMARIO TABLERO BLANCO.MANILLA METALICA USADO,,80000,2012-08-14,2012-10-17,80000,20000,True,False,0.0,,
 30752,RELOJ PH GUESS TABLERO BLANCO.MANILLA METALICA,,15000,2012-08-14,2012-08-24,15000,25000,True,False,0.0,,
 29323,ARGOLLA GRAFILADA (CARLOS),,130000,2013-01-04,,,,False,False,2.8,,
 29564,ARGOLLA P.CIRCON (WALTER),,100000,2013-01-04,,,,False,False,1.9,,
 29592,ANILLO PH.VERDE Y BLANCAS.ROTO (CABALLO),,200000,2013-01-04,,,,False,False,4.2,,
 29749,DOS ARGOLLAS GRAFILADAS (NELSON.JOHANNA),,500000,2013-01-04,,,,False,False,7.8,,
 29759,ARGOLLA P.VERDES,,500000,2013-01-04,,,,False,False,8.3,,
 29847,ARGOLLA GRAFILADA (DOS PEDAZOS ARETES),,150000,2013-01-04,,,,False,False,2.8,,
 29931,CADENA CON DIJE.DOS ANILLOS P.VARIAS (PLATA) ESFERO SHEAFFER ESTUCHE USADO,,40000,2013-01-04,,,,False,False,11.9,,
 30053,NUEVE ANILLOS PD.ARETES 6 PARES .P.CIRCONES USADOS FALTAN PIEDRAS 5%,,3000000,2013-01-04,,,,False,False,47.0,,
 30758,CADENA CON HILO ORO BAJO,,70000,2013-01-04,,,,False,False,2.5,,
 30761,CADENA CON DIJE.P.CIRCONES.FALTA PIEDRA,,300000,2013-01-04,,,,False,False,9.0,,
 30762,ARGOLLA USADA,,200000,2013-01-04,,,,False,False,4.4,,
 30780,CADENA CON DIJ.ARGOLLA.ANILLO PD.P.CIRCONES USADOS,,860000,2013-01-04,,,,False,False,14.0,,
 30800,ORO CHATARRA,,120000,2013-01-04,,,,False,False,3.1,,
 30805,CADENA SOLA,,200000,2013-01-04,,,,False,False,4.8,,
 30839,CADENA PLATA USADA,,55000,2013-01-04,,,,False,False,55.7,,
 30841,CADENA SOLA,,500000,2013-01-04,,,,False,False,8.4,,
 30860,CADENA SOLA,,240000,2013-01-04,,,,False,False,4.0,,
 30875,RELOJ PH CASIO TABLERO CAFE.MANILLA METALICA USADO,,70000,2013-01-04,2013-01-05,70000,20000,True,False,0.0,,
 30893,PULSERA SOLA,,130000,2013-01-04,,,,False,False,2.0,,
 30910,UN DIJE.CANDONGA SUMIDA USADOS,,100000,2013-01-04,,,,False,False,1.6,,
 30915,UN PAR DE CANDONGAS USADAS,,200000,2013-01-04,,,,False,False,3.5,,
 30916,ANILLO PD.P.CIRCONES,,360000,2013-01-04,,,,False,False,5.8,,
 30917,ARGOLLA (DIEGO) MATERIAL BLANCO,,200000,2013-01-04,,,,False,False,5.7,,
 30937,DOS LLAVES (DE TUBO.ALEMANA) USADAS,,20000,2013-01-04,2013-01-05,20000,10000,True,False,0.0,,
 30965,CADENA CON DIJE,,100000,2013-01-04,,,,False,False,1.8,,
 30977,ARGOLLA DOS OROS,,230000,2013-01-04,,,,False,False,3.7,,
 30979,CAMARA DIGITAL SAMSUNG 14.2MP.MEMORIA 2GB.BATERIA.ESTUCHE CABLE USADA,,110000,2013-01-04,2013-01-05,110000,30000,True,False,0.0,,
 30989,CADENA SOLA,,500000,2013-01-04,,,,False,False,9.0,,
 31002,ANILLO PD.P.CIRCONES,,20000,2013-01-04,,,,False,False,1.5,,
 31016,DOS ANILLOS PD.P.CIRCONES,,600000,2013-01-04,,,,False,False,9.9,,
 31028,CADENA CON DIJE. P.VERDES.FALTA PIEDRA,,240000,2013-01-04,,,,False,False,4.1,,
 31037,ANILLO PD.P.CIRCON.DIJE,,280000,2013-01-04,,,,False,False,4.5,,
 31071,UN PAR DE ARETES P.CIRCONES.,,10000,2013-01-04,,,,False,False,0.5,,
 31077,NAVAJA VICTORINOX USADA,,20000,2013-01-04,2013-08-06,20000,5000,True,False,0.0,,
 31078,CAMARA DIGITAL SONY DE 12MP.SIN MEMORIA CARGADOR ESTUCHE USADA,,80000,2013-01-04,2013-01-28,80000,20000,True,False,0.0,,
 31080,ANILLO PD P.ROSADA (DE GRADO) USADO,,400000,2013-01-04,,,,False,False,8.4,,
 31123,RELOJ PH CASIO TABLERO BLANCO.MANILLA METALICA RAYADO USADO,,70000,2013-01-04,2013-01-05,70000,10000,True,False,0.0,,
 31129,ANILLO PD.P.CIRCON LAMINADO,,10000,2013-01-04,,,,False,False,1.7,,
 31148,ARGOLLA GRAFILADA GUILLERMO.,,120000,2013-01-04,,,,False,False,2.3,,
 31158,DOS ANILLOS PD P CIRCONES(NUDO).,,25000,2013-01-04,,,,False,False,9.1,,
 31172,UN PAR DE ARETES Y DOS DIJES ENCHAPADOS.,,60000,2013-01-04,,,,False,False,2.3,,
 31185,CUATRO CADENAS.PULSERA.DIJE.DOS ANILLOS PD.ARETES 5 UNIDADES P.CIRCONES,,40000,2013-01-04,,,,False,False,35.5,,
 31218,CADENA CON DIJE,,300000,2013-01-04,,,,False,False,6.4,,
 31223,LICUADORA OSTER EN CAJA USADA,,70000,2013-01-04,2013-01-29,70000,10000,True,False,0.0,,
 31228,ESCLAVA (SELLO DMA) USADA,,600000,2013-01-04,,,,False,False,12.8,,
 31250,PULSERA SOLA ROTA,,30000,2013-01-04,,,,False,False,5.1,,
 31257,CADENA SOLA INCOMPLETA,,120000,2013-01-04,,,,False,False,3.4,,
 31266,CAMARA DIGITAL CANON DE 10MP.MEMORIA DE 128MB.CARGADOR ESTUCHE USADA,,50000,2013-01-04,2013-01-05,50000,50000,True,False,0.0,,
 31275,UN PAR DE ARETES P.VERDES,,90000,2013-01-04,,,,False,False,1.7,,
 31276,ANILLO PD.P.VARIAS ORO,,60000,2013-01-04,,,,False,False,2.0,,
 31277,RELOJ PH CASIO N-5128 TABLERO BLANCO.MANILLA METALICA,,50000,2013-01-04,2013-01-05,50000,20000,True,False,0.0,,
 31297,NUEVE ANILLOS PD.P.VARIAS.RELOJ PD DAVINCI TABLERO GRIS.MANILLA METALICA USADO,,1100000,2013-01-04,,,,False,False,21.4,,
 31308,ANILLO PD.SIN PIEDRA,,60000,2013-01-04,,,,False,False,1.1,,
 31311,CADENA CON DIJE,,1100000,2013-01-04,,,,False,False,17.9,,
 31319,RELOJ PD ORIENT.TABLERO BLANCO.MANILLA METALICA CAJA USADO,,40000,2013-01-04,2013-12-02,40000,10000,True,False,0.0,,
 31339,CAMARA DIGITAL OLYMPUS DE 14MP.MEMORIA DE 4GB.CARGADOR USADA,,100000,2013-01-04,,,,False,False,0.0,,
 31342,CAMARA DIGITAL LUMIX DE 12MP. DE 2GB.CARGADOR ESTUCHE CABLE USADA,,100000,2013-01-04,2013-01-05,100000,50000,True,False,0.0,,
 31353,CADENA CON DIJE  5%,,600000,2013-01-04,,,,False,False,9.1,,
 31381,ANILLO PD.P.CIRCON.,,80000,2013-01-04,,,,False,False,1.4,,
 31382,RELOJ CASIO TABLERO BLANCO.MANILLA METALICA USADO,,10000,2013-01-04,2013-04-16,10000,10000,True,False,0.0,,
 31393,PULSERA SOLA ROTA,,320000,2013-01-04,,,,False,False,5.2,,
 31401,CADENA SOLA,,180000,2013-01-04,,,,False,False,4.3,,
 31414,RELOJ PH ORIENT TABLERO GRIS.MANILLA METALICA USADO,,40000,2013-01-04,,,,False,False,0.0,,
 31421,DOS ANILLOS PD.P.CIRCON,,100000,2013-01-04,,,,False,False,2.5,,
 31427,R/GRABADORA KENIX USADA CON CABLE USADA,,50000,2013-01-04,2013-09-02,50000,20000,True,False,0.0,,
 31435,RELOJ PH FESTINA TABLERO GRIS.MANILLA EN CUERO,,90000,2013-01-04,2013-01-11,90000,20000,True,False,0.0,,
 31447,ANILLO PH.P.CIRCONES.(DE GRADO),,500000,2013-01-04,,,,False,False,8.3,,
 31451,DOS CADENAS.DOS DIJES.PULSERA.,,20000,2013-01-04,,,,False,False,19.7,,
 31522,ARGOLLA GRAFILADA P.CIRCONES.(WALTER F DIAZ),,200000,2013-01-04,,,,False,False,3.8,,
 31556,CADENA CON DIJE USADA,,180000,2013-01-04,,,,False,False,3.2,,
 31564,CADENA SOLA INCOMPLETA EN PLATA,,15000,2013-01-04,,,,False,False,16.9,,
 31582,TELEVISOR PHILIPS MD-SKA N-8784 CONTROL USADO,,70000,2013-01-04,2013-01-05,70000,50000,True,False,0.0,,
 31588,RELOJ PH DIMARIO TABLERO AMARILLO.MANILLA METALICA,,80000,2013-01-04,2013-01-05,80000,20000,True,False,0.0,,
 31594,ANILLO PD.P.CIRCON,,70000,2013-01-04,,,,False,False,1.5,,
 31598,CAMARA DIGITAL CANON DE 10MP.MEMORIA DE 2GB.CARGADOR USADA,,50000,2013-01-04,2013-01-11,50000,40000,True,False,0.0,,
 31603,ANILLO PD.P.CIRCONES.MANCHADO,,200000,2013-01-04,,,,False,False,3.4,,
 31605,PULSERA SOLA USADA,,350000,2013-01-04,,,,False,False,6.4,,
 31613,CAMARA DIGITAL KODAK DE 9.2MP.MEMORIA 4GB.CARGADOR.SIN ESTUCHE,,100000,2013-01-04,,,,False,False,0.0,,
 31634,ANILLO PH.P.CIRCONES USADO,,250000,2013-01-04,,,,False,False,5.5,,
 31644,RELOJ PD CANDINO TABLERO BLANCO.MANILLA METALICA,,50000,2013-01-04,2015-04-22,50000,10000,True,False,0.0,,
 31665,CADENA CON DIJE ORO BAJO 10K,,30000,2013-01-04,,,,False,False,1.6,,
 31674,CADENA CON DIJE,,130000,2013-01-04,,,,False,False,2.4,,
 31685,TALADRO DEWALT MD-DW508-B3 CON LLAVE EN CAJA USADO,,50000,2013-01-04,2013-01-12,50000,40000,True,False,0.0,,
 31710,CAMARA DIGITAL SAMSUNG MD-SC-D372.CARGADOR CABLES.ESTUCHE USADA,,70000,2013-01-04,,,,False,False,0.0,,
 31729,ANILLO PD.P.CIRCONES,,80000,2013-01-04,,,,False,False,1.5,,
 31737,DOS PULIDORAS DEWALT Y BLAC DECKER USADAS,,300000,2013-01-04,2013-07-05,300000,100000,True,False,0.0,,
 31759,ANILLO PD.P.CIRCON ROTO,,45000,2013-01-04,,,,False,False,1.0,,
 31771,ESCLAVA SOLA INCOMPLETA 5%,,1100000,2013-01-04,,,,False,False,19.5,,
 31779,RELOJ PH CASIO EDIFICE TABLERO BLANCO.MANILLA METALICA USADO,,90000,2013-01-04,2013-01-05,90000,20000,True,False,0.0,,
 31782,CADENA CON 3 DIJES.ANILLO PD.TRES ARETES P.VERDES LAMINADOS,,80000,2013-01-04,,,,False,False,7.0,,
 31818,RELOJ PD DIMARIO N-D3020 MANILLA METALICA USADO,,40000,2013-01-04,2013-04-08,40000,20000,True,False,0.0,,
 31823,DOS ANILLOS PD.P.VARIAS,,550000,2013-01-04,,,,False,False,9.0,,
 31825,CADENA CON DIJE,,80000,2013-01-04,,,,False,False,2.3,,
 31838,ANILLO PH.(SELLO MR),,650000,2013-01-04,,,,False,False,10.4,,
 31845,ANILLO PD.,,240000,2013-01-04,,,,False,False,4.0,,
 31863,ANILLO PD.P.CIRCONES USADO,,120000,2013-01-04,,,,False,False,2.8,,
 31880,ANILLO PD.,,200000,2013-01-04,,,,False,False,3.5,,
 31881,ANILLO PD.CIRCONES.,,230000,2013-01-04,,,,False,False,3.8,,
 31915,ANILLO PD.P.VARIAS,,140000,2013-01-04,,,,False,False,2.4,,
 31922,CAMARA DIGITAL SAMSUNG MD-ST30 10.1MO.MICRO 2GB.CARGADOR ESTUCHE USADA,,80000,2013-01-04,2013-12-19,80000,10000,True,False,0.0,,
 31931,ANILLO PD.P.CIRCONES. 5%,,250000,2013-01-04,,,,False,False,4.6,,
 31933,"RELOJ PH ORIENT TABLERO BLANCO,MANILLA METALICA USADO",,120000,2013-01-04,2014-05-08,120000,10000,True,False,0.0,,
 31942,RELOJ PD CASIO N-2725.TABLERO BLANCO.USADO.MANILLA EN CUERO.ROSADA,,30000,2013-01-04,,,,False,False,0.0,,
 31949,PULSERA SOLA,,500000,2013-01-04,,,,False,False,7.9,,
 31955,ARETES 1 PAR.ANILLO PD.P.CIRCONES LAMINADOS,,10000,2013-01-04,,,,False,False,2.5,,
 31958,RELOJ PD GUESS TABLERO CAFE.N-G85746G MANILLA EN CUERO MICA RAYADA USADO,,40000,2013-01-04,2013-01-14,40000,20000,True,False,0.0,,
 31962,ANILLO PH.USADO,,200000,2013-01-04,,,,False,False,4.5,,
 31963,CADENA SOLA,,240000,2013-01-04,,,,False,False,4.0,,
 31972,RELOJ PH SEIKO TABLERO AMARILLO USADO,,50000,2013-01-04,2013-04-05,50000,10000,True,False,0.0,,
 31977,PULSERA (DOS OROS),,500000,2013-01-04,,,,False,False,8.0,,
 31979,ANILLO PD.P.VARIAS,,120000,2013-01-04,,,,False,False,2.3,,
 29324,DOS CADENAS CON DIJE (UNA ORO BAJO) ROTA,,320000,2013-05-07,,,,False,False,5.9,,
 29695,CADENA CON DIJE.PULSERA USADOS,,220000,2013-05-07,,,,False,False,4.2,,
 29722,DOS CADENAS CON 5 DIJES P.CIRCONES,,500000,2013-05-07,,,,False,False,9.0,,
 30056,DIJE.TRES CANDONGAS.USADAS  5%,,100000,2013-05-07,,,,False,False,1.7,,
 30319,CADENA.DOS RELOJES DIMARIO.CASIO USADOS  5%,,300000,2013-05-07,,,,False,False,1.4,,
 30618,CADENA ROTA.TRES ANILLOS PD.TRES DIJES.P.CIRCONES USADOS  5%,,800000,2013-05-07,,,,False,False,17.9,,
 31027,CADENA CON 3 DIJES 5%,,250000,2013-05-07,,,,False,False,4.0,,
 31087,CADENA CON DIJE,,600000,2013-05-07,,,,False,False,13.6,,
 31216,DOS ANILLOS PD P. CIRCONES. 5%.,,400000,2013-05-07,,,,False,False,8.1,,
 31262,CADENA CON DIJE FIJO (FANNY) 5%,,1000000,2013-05-07,,,,False,False,17.6,,
 31303,DOS DIJES (ORO CHATARRA),,120000,2013-05-07,,,,False,False,3.7,,
 31367,DOS ANILLOS PD.P.VARIAS,,300000,2013-05-07,,,,False,False,5.4,,
 31388,ANILLO PD.P.VARIAS 5%,,650000,2013-05-07,,,,False,False,11.7,,
 31423,ARGOLLA.ANILLO PD.TRES DIJES USADOS,,200000,2013-05-07,,,,False,False,4.1,,
 31467,ANILLO PD.DOS OROS,,550000,2013-05-07,,,,False,False,8.8,,
 31574,ANILLO PD. 5%,,800000,2013-05-07,,,,False,False,12.9,,
 31756,ANILLO PD.P.AZULES USADO,,600000,2013-05-07,,,,False,False,10.0,,
 31772,ANILLO PD.P.CIRCONES.(BVLGARI) USADO  5%,,1000000,2013-05-07,,,,False,False,15.0,,
 31812,ANILLO PD.P.BLANCA  5%,,150000,2013-05-07,,,,False,False,2.7,,
 31856,ANILLO PD.P.CIRCON 5%,,750000,2013-05-07,,,,False,False,12.0,,
 31868,RELOJ PD BVLGARI.TABLERO NEGRO.MANILLA METALICA USADO 5%,,350000,2013-05-07,,,,False,False,0.0,,
 32002,RELOJ PH CASIO EDIFICE TABLERO NEGRO.MANAILLA METALICA N-2328,,60000,2013-05-07,2013-05-18,60000,10000,True,False,0.0,,
 32011,CRUZ P.VERDES INCOMPLETA,,150000,2013-05-07,,,,False,False,2.5,,
 32021,RELOJ PH CASIO EDIFICE TABLERO BLANCO.MANILLA METALICA USADO,,40000,2013-05-07,2013-10-18,40000,25000,True,False,0.0,0,0
 32043,ANILO PD.FALTA PIEDRA ROTO,,35000,2013-05-07,,,,False,False,0.7,,
 32067,DOS ANILLOS PD.DOS ANILLOS PD.PLATA (15.8 GRAMOS),,200000,2013-05-07,,,,False,False,3.0,,
 32080,CADENA.ANILLO PD.P.CIRCONES,,450000,2013-05-07,,,,False,False,7.6,,
 32095,ARGOLLA GRAFILADA (JUANCARLOS),,160000,2013-05-07,,,,False,False,2.9,,
 32097,PULIDORA MILWAKE N-6088 USADA,,200000,2013-05-07,2013-05-16,200000,90000,True,False,0.0,,
 32121,UN PAR DE CANDONGAS,,150000,2013-05-07,,,,False,False,3.3,,
 32126,ANILLO PD.ARETE P.CIRCONES,,80000,2013-05-07,,,,False,False,1.5,,
 32132,TALADRO DEWALT MD-DW508S SIN LLAVE USADO,,70000,2013-05-07,2013-06-15,70000,20000,True,False,0.0,,
 32136,ANILLO PD.P.CIRCON.DOS PULSERAS.CADENA CON DIJE (PLATA.GRAMOS 11.4),,50000,2013-05-07,,,,False,False,1.5,,
 32137,RADIO RELOJ SONY MD-ICF-C218 N-7370134 EN CAJA,,30000,2013-05-07,2013-12-02,30000,10000,True,False,0.0,,
 32155,PULSERA SOLA USADA,,590000,2013-05-07,,,,False,False,9.8,,
 32160,ANILLO PD.P.CIRCONES,,350000,2013-05-07,,,,False,False,7.0,,
 32169,RELOJ PH BULOVA TABLERO BLANCO.MANILLA METALICA N-BU-6040G USADO,,30000,2013-05-07,2013-05-09,30000,30000,True,False,0.0,,
 32182,CADENA CON DIJE.FALTA ARGOLLA 5%,,780000,2013-05-07,,,,False,False,12.4,,
 32199,PULSERA SOLA,,390000,2013-05-07,,,,False,False,6.6,,
 32202,TRES CADENAS.DIJE P.CIRCONES,,350000,2013-05-07,,,,False,False,5.9,,
 32205,CADENA.ANILLO PD.P.ALEJANDRA Y BLANCAS USADOS,,450000,2013-05-07,,,,False,False,9.5,,
 32208,PULIDORA BAUKER MD-AG101 CON DISCO USADA,,80000,2013-05-07,,,,False,False,0.0,,
 32213,ANILLO PD.P.CIRCONES ROTO,,140000,2013-05-07,,,,False,False,2.3,,
 32217,RELOJ PH SEIKO.TABLERO NEGRO USADO,,40000,2013-05-07,,,,False,False,0.0,,
 32221,UN ARETE USADO,,100000,2013-05-07,,,,False,False,2.8,,
 32226,ARGOLLA P.BLANCAS (6),,350000,2013-05-07,,,,False,False,5.7,,
 32241,ANILLO PH.P.NEGRA USADO,,200000,2013-05-07,,,,False,False,4.3,,
 32254,RELOJ TOMMY AUTOMATICO N-TH58.3 USADO,,40000,2013-05-07,2013-10-08,40000,10000,True,False,0.0,,
 32255,CUATRO DIJES USADOS,,210000,2013-05-07,,,,False,False,3.5,,
 32259,ARGOLLA GRAFILADA (ANDRES C),,150000,2013-05-07,,,,False,False,3.0,,
 32260,RELOJ PH CASIO TABLERO GRIS N-MTF-303 MANILLA METALICA USADO,,50000,2013-05-07,,,,False,False,0.0,,
 32265,ANILLO PD.,,240000,2013-05-07,,,,False,False,4.1,,
 32266,ARGOLLA GRAFILADA (VIVIANA),,200000,2013-05-07,,,,False,False,3.5,,
 32272,ARGOLLA USADA,,140000,2013-05-07,,,,False,False,2.8,,
 32275,CADENA.ARETES 1 PAR.DOS ANILLOS PD.P.VARIAS,,440000,2013-05-07,,,,False,False,7.5,,
 32278,UN PAR DE CANDONGAS.P.VARIAS ORO BAJO,,40000,2013-05-07,,,,False,False,1.5,,
 32305,PULSERA SOLA PLATA,,10000,2013-05-07,,,,False,False,11.2,,
 32308,RELOJ PH FOSSIL TABLERO AZUL N-PR5187.MANILLA METALICA USADO,,50000,2013-05-07,2013-10-08,50000,10000,True,False,0.0,,
 32328,CAMARA DIGITAL SONY DE 12.1MP.MEMORIA DE 2GB.CARGADOR.MD-DSC-W10 N-5517063 USADA,,70000,2013-05-07,2013-05-18,70000,20000,True,False,0.0,,
 32340,ANILLO PD.FALTA PIEDRA,,200000,2013-05-07,,,,False,False,3.7,,
 32347,DOS ARGOLLAS ROTA,,90000,2013-05-07,,,,False,False,1.6,,
 32350,ARGOLLA GRAFILADA (GUSTAVO),,150000,2013-05-07,,,,False,False,2.9,,
 32360,ANILLO PD.P.NEGRA USADO,,70000,2013-05-07,,,,False,False,1.3,,
 32365,PULSERA SOLA USADA,,320000,2013-05-07,,,,False,False,5.3,,
 32401,ANILLO PD.FALTA PIEDRA,,100000,2013-05-07,,,,False,False,1.9,,
 32420,UN PAR DE CANDONGAS CON  DIJES,,300000,2013-05-07,,,,False,False,5.0,,
 32440,TALADRO DEWALT MD-DW512 N-35070 DE 1/2 SIN LLAVE USADO,,80000,2013-05-07,2013-05-24,80000,50000,True,False,0.0,,
 32446,ANILLO PD.P.CIRCONES (SELLO 15),,160000,2013-05-07,,,,False,False,3.3,,
 32465,ANILLO PD.FALTA PIEDRA,,120000,2013-05-07,,,,False,False,2.1,,
 32498,RELOJ PH CITIZEN N-2121389 USADO.MANILLA EN CUERO.,,20000,2013-05-07,2013-10-05,20000,5000,True,False,0.0,,
 32500,PULSERA SOLA USADA,,530000,2013-05-07,,,,False,False,8.2,,
 32506,ANILLO PD.P.CIRCON.ORO BAJO,,120000,2013-05-07,,,,False,False,2.4,,
 32511,RELOJ PH CASIO TABLERO BLANCO.MANILLA METALICA USADO,,30000,2013-05-07,2013-08-17,30000,30000,True,False,0.0,,
 32526,ANILLO PD.FALTA PIEDRA,,130000,2013-05-07,,,,False,False,2.0,,
 32528,DOS ANILLOS PD.P.VERDES USADOS,,480000,2013-05-07,,,,False,False,8.4,,
 32531,ANILLO PD.,,150000,2013-05-07,,,,False,False,3.7,,
 32547,PULSERA SOLA USADA,,120000,2013-05-07,,,,False,False,2.0,,
